Title,SentencesCount,Category1,Category2,Category3,Link,EnTitle,EnCat1,EnCat2,EnCat3,EnLink
سازه فولادی,24,رشته‌های مهندسی,مهندسی عمران,مهندسی سازه,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%87_%D9%81%D9%88%D9%84%D8%A7%D8%AF%DB%8C,Steel design,Engineering disciplines,Civil engineering,Structural engineering,https://en.wikipedia.org/wiki/Steel_design
سازه‌های فضاکار,34,رشته‌های مهندسی,مهندسی عمران,مهندسی سازه,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C_%D9%81%D8%B6%D8%A7%DA%A9%D8%A7%D8%B1,Space frame,Engineering disciplines,Civil engineering,Structural engineering,https://en.wikipedia.org/wiki/Space_frame
فولاد ساختمانی,29,رشته‌های مهندسی,مهندسی عمران,مهندسی سازه,https://fa.wikipedia.org/wiki/%D9%81%D9%88%D9%84%D8%A7%D8%AF_%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86%DB%8C,Structural steel,Engineering disciplines,Civil engineering,Structural engineering,https://en.wikipedia.org/wiki/Structural_steel
قالب بتن عایق,19,رشته‌های مهندسی,مهندسی عمران,مهندسی سازه,https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D9%84%D8%A8_%D8%A8%D8%AA%D9%86_%D8%B9%D8%A7%DB%8C%D9%82,Insulating concrete form,Engineering disciplines,Civil engineering,Structural engineering,https://en.wikipedia.org/wiki/Insulating_concrete_form
ماهواره امید,15,رشته‌های مهندسی,مهندسی هوافضا,ماهواره‌ها,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%D9%88%D8%A7%D8%B1%D9%87_%D8%A7%D9%85%DB%8C%D8%AF,Omid,Engineering disciplines,Aerospace engineering,Satellites,https://en.wikipedia.org/wiki/Omid
انرژی خورشیدی بر پایه فضا,29,رشته‌های مهندسی,مهندسی هوافضا,ماهواره‌ها,https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%B1%DA%98%DB%8C_%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF%DB%8C_%D8%A8%D8%B1_%D9%BE%D8%A7%DB%8C%D9%87_%D9%81%D8%B6%D8%A7,Space-based solar power,Engineering disciplines,Aerospace engineering,Satellites,https://en.wikipedia.org/wiki/Space-based_solar_power
ماهواره,31,رشته‌های مهندسی,مهندسی هوافضا,ماهواره‌ها,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%D9%88%D8%A7%D8%B1%D9%87,Satellite,Engineering disciplines,Aerospace engineering,Satellites,https://en.wikipedia.org/wiki/Satellite
یوتل‌ست,15,رشته‌های مهندسی,مهندسی هوافضا,ماهواره‌ها,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%AA%D9%84%E2%80%8C%D8%B3%D8%AA,Eutelsat,Engineering disciplines,Aerospace engineering,Satellites,https://en.wikipedia.org/wiki/Eutelsat
آزمایشگاه علمی مریخ,19,رشته‌های مهندسی,مهندسی هوافضا,فضاپیما,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87_%D8%B9%D9%84%D9%85%DB%8C_%D9%85%D8%B1%DB%8C%D8%AE,Mars Science Laboratory,Engineering disciplines,Aerospace engineering,Spacecraft,https://en.wikipedia.org/wiki/Mars_Science_Laboratory
فضاپیمای سایوز,33,رشته‌های مهندسی,مهندسی هوافضا,فضاپیما,https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C_%D8%B3%D8%A7%DB%8C%D9%88%D8%B2,Soyuz (spacecraft),Engineering disciplines,Aerospace engineering,Spacecraft,https://en.wikipedia.org/wiki/Soyuz_(spacecraft)
پیچش,22,رشته‌های مهندسی,مهندسی مکانیک,مکانیک جامدات,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%DA%86%D8%B4,Torsion (mechanics),Engineering disciplines,Mechanical engineering,Solid mechanics,https://en.wikipedia.org/wiki/Torsion_(mechanics)
تنش (مکانیک),16,رشته‌های مهندسی,مهندسی مکانیک,مکانیک جامدات,https://fa.wikipedia.org/wiki/%D8%AA%D9%86%D8%B4_(%D9%85%DA%A9%D8%A7%D9%86%DB%8C%DA%A9),Stress (mechanics),Engineering disciplines,Mechanical engineering,Solid mechanics,https://en.wikipedia.org/wiki/Stress_(mechanics)
تیر (سازه),20,رشته‌های مهندسی,مهندسی مکانیک,مکانیک جامدات,https://fa.wikipedia.org/wiki/%D8%AA%DB%8C%D8%B1_(%D8%B3%D8%A7%D8%B2%D9%87),Beam (structure),Engineering disciplines,Mechanical engineering,Solid mechanics,https://en.wikipedia.org/wiki/Beam_(structure)
نسبت پواسون,18,رشته‌های مهندسی,مهندسی مکانیک,مکانیک جامدات,https://fa.wikipedia.org/wiki/%D9%86%D8%B3%D8%A8%D8%AA_%D9%BE%D9%88%D8%A7%D8%B3%D9%88%D9%86,Poisson%27s ratio,Engineering disciplines,Mechanical engineering,Solid mechanics,https://en.wikipedia.org/wiki/Poisson%27s_ratio
اسکادا,22,رشته‌های مهندسی,مهندسی مکانیک,مهندسی کنترل,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%DA%A9%D8%A7%D8%AF%D8%A7,SCADA,Engineering disciplines,Mechanical engineering,Control engineering,https://en.wikipedia.org/wiki/SCADA
سامانه کنترل فازی,30,رشته‌های مهندسی,مهندسی مکانیک,مهندسی کنترل,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87_%DA%A9%D9%86%D8%AA%D8%B1%D9%84_%D9%81%D8%A7%D8%B2%DB%8C,Fuzzy control system,Engineering disciplines,Mechanical engineering,Control engineering,https://en.wikipedia.org/wiki/Fuzzy_control_system
اپل,33,شرکت‌های مهندسی,شرکت‌های صنایع الکترونیکی,,https://fa.wikipedia.org/wiki/%D8%A7%D9%BE%D9%84,Apple Inc.,Engineering companies,Electronics companies,,https://en.wikipedia.org/wiki/Apple_Inc.
توشیبا,30,شرکت‌های مهندسی,شرکت‌های صنایع الکترونیکی,,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D8%B4%DB%8C%D8%A8%D8%A7,Toshiba,Engineering companies,Electronics companies,,https://en.wikipedia.org/wiki/Toshiba
سونی,44,شرکت‌های مهندسی,شرکت‌های صنایع الکترونیکی,,https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D9%86%DB%8C,Sony,Engineering companies,Electronics companies,,https://en.wikipedia.org/wiki/Sony
شارپ کورپوریشن,25,شرکت‌های مهندسی,شرکت‌های صنایع الکترونیکی,,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%B1%D9%BE_%DA%A9%D9%88%D8%B1%D9%BE%D9%88%D8%B1%DB%8C%D8%B4%D9%86,Sharp Corporation,Engineering companies,Electronics companies,,https://en.wikipedia.org/wiki/Sharp_Corporation
فیلیپس,21,شرکت‌های مهندسی,شرکت‌های صنایع الکترونیکی,,https://fa.wikipedia.org/wiki/%D9%81%DB%8C%D9%84%DB%8C%D9%BE%D8%B3,Philips,Engineering companies,Electronics companies,,https://en.wikipedia.org/wiki/Philips
مادیران,16,شرکت‌های مهندسی,شرکت‌های صنایع الکترونیکی,,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%AF%DB%8C%D8%B1%D8%A7%D9%86,Maadiran Group,Engineering companies,Electronics companies,,https://en.wikipedia.org/wiki/Maadiran_Group
علوم رایانه,20,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D9%88%D9%85_%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87,Computer science,Computer science,,,https://en.wikipedia.org/wiki/Computer_science
پردازش سیگنال دیجیتال,17,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D8%B4_%D8%B3%DB%8C%DA%AF%D9%86%D8%A7%D9%84_%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84,Digital signal processing,Computer science,,,https://en.wikipedia.org/wiki/Digital_signal_processing
تک (نرم‌افزار),29,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D8%AA%DA%A9_(%D9%86%D8%B1%D9%85%E2%80%8C%D8%A7%D9%81%D8%B2%D8%A7%D8%B1),TeX,Computer science,,,https://en.wikipedia.org/wiki/TeX
چارچوب تشخیص اشیا ویولا-جونز,39,علوم رایانه,,,https://fa.wikipedia.org/wiki/%DA%86%D8%A7%D8%B1%DA%86%D9%88%D8%A8_%D8%AA%D8%B4%D8%AE%DB%8C%D8%B5_%D8%A7%D8%B4%DB%8C%D8%A7_%D9%88%DB%8C%D9%88%D9%84%D8%A7-%D8%AC%D9%88%D9%86%D8%B2,Viola%E2%80%93Jones object detection framework,Computer science,,,https://en.wikipedia.org/wiki/Viola%E2%80%93Jones_object_detection_framework
درخت ای‌وی‌ال,20,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%D8%AE%D8%AA_%D8%A7%DB%8C%E2%80%8C%D9%88%DB%8C%E2%80%8C%D8%A7%D9%84,AVL tree,Computer science,,,https://en.wikipedia.org/wiki/AVL_tree
سیستم‌عامل,33,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%E2%80%8C%D8%B9%D8%A7%D9%85%D9%84,Operating system,Computer science,,,https://en.wikipedia.org/wiki/Operating_system
شبکه عصبی مصنوعی,26,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%DA%A9%D9%87_%D8%B9%D8%B5%D8%A8%DB%8C_%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C,Artificial neural network,Computer science,,,https://en.wikipedia.org/wiki/Artificial_neural_network
شناخت محاسباتی,15,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D8%B4%D9%86%D8%A7%D8%AE%D8%AA_%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA%DB%8C,Computational cognition,Computer science,,,https://en.wikipedia.org/wiki/Computational_cognition
علم اطلاعات و کامپیوتر,19,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D9%85_%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA_%D9%88_%DA%A9%D8%A7%D9%85%D9%BE%DB%8C%D9%88%D8%AA%D8%B1,Information and computer science,Computer science,,,https://en.wikipedia.org/wiki/Information_and_computer_science
فرآیند گاوسی شبکه عصبی,23,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A2%DB%8C%D9%86%D8%AF_%DA%AF%D8%A7%D9%88%D8%B3%DB%8C_%D8%B4%D8%A8%DA%A9%D9%87_%D8%B9%D8%B5%D8%A8%DB%8C,Neural network Gaussian process,Computer science,,,https://en.wikipedia.org/wiki/Neural_network_Gaussian_process
کد گری,16,علوم رایانه,,,https://fa.wikipedia.org/wiki/%DA%A9%D8%AF_%DA%AF%D8%B1%DB%8C,Gray code,Computer science,,,https://en.wikipedia.org/wiki/Gray_code
ماکرو (علوم رایانه),35,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%DA%A9%D8%B1%D9%88_(%D8%B9%D9%84%D9%88%D9%85_%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87),Macro (computer science),Computer science,,,https://en.wikipedia.org/wiki/Macro_(computer_science)
معماری رایانه,20,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D9%85%D8%A7%D8%B1%DB%8C_%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87,Computer architecture,Computer science,,,https://en.wikipedia.org/wiki/Computer_architecture
هسته لینوکس,91,علوم رایانه,,,https://fa.wikipedia.org/wiki/%D9%87%D8%B3%D8%AA%D9%87_%D9%84%DB%8C%D9%86%D9%88%DA%A9%D8%B3,Linux kernel,Computer science,,,https://en.wikipedia.org/wiki/Linux_kernel
آگهی‌افزار,15,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%A2%DA%AF%D9%87%DB%8C%E2%80%8C%D8%A7%D9%81%D8%B2%D8%A7%D8%B1,Adware,Computer science,Computer security,,https://en.wikipedia.org/wiki/Adware
امنیت اطلاعات,52,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%86%DB%8C%D8%AA_%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA,Information security,Computer science,Computer security,,https://en.wikipedia.org/wiki/Information_security
امنیت رایانه,19,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%86%DB%8C%D8%AA_%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87,Computer security,Computer science,Computer security,,https://en.wikipedia.org/wiki/Computer_security
برنامه باگ باونتی,15,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87_%D8%A8%D8%A7%DA%AF_%D8%A8%D8%A7%D9%88%D9%86%D8%AA%DB%8C,Bug bounty program,Computer science,Computer security,,https://en.wikipedia.org/wiki/Bug_bounty_program
به خطر افتادن امنیت کامپیوتر در اثر خرابی سخت‌افزار,37,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%A8%D9%87_%D8%AE%D8%B7%D8%B1_%D8%A7%D9%81%D8%AA%D8%A7%D8%AF%D9%86_%D8%A7%D9%85%D9%86%DB%8C%D8%AA_%DA%A9%D8%A7%D9%85%D9%BE%DB%8C%D9%88%D8%AA%D8%B1_%D8%AF%D8%B1_%D8%A7%D8%AB%D8%B1_%D8%AE%D8%B1%D8%A7%D8%A8%DB%8C_%D8%B3%D8%AE%D8%AA%E2%80%8C%D8%A7%D9%81%D8%B2%D8%A7%D8%B1,Computer security compromised by hardware failure,Computer science,Computer security,,https://en.wikipedia.org/wiki/Computer_security_compromised_by_hardware_failure
تزریق اس‌کیوال,20,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%AA%D8%B2%D8%B1%DB%8C%D9%82_%D8%A7%D8%B3%E2%80%8C%DA%A9%DB%8C%D9%88%D8%A7%D9%84,SQL injection,Computer science,Computer security,,https://en.wikipedia.org/wiki/SQL_injection
حفاظت از پایگاه داده فناوری اطلاعات,21,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%AD%D9%81%D8%A7%D8%B8%D8%AA_%D8%A7%D8%B2_%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87_%D8%AF%D8%A7%D8%AF%D9%87_%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C_%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA,IT baseline protection,Computer science,Computer security,,https://en.wikipedia.org/wiki/IT_baseline_protection
حمله سایبری,57,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%B3%D8%A7%DB%8C%D8%A8%D8%B1%DB%8C,Cyberattack,Computer science,Computer security,,https://en.wikipedia.org/wiki/Cyberattack
دیواره آتش لایه کاربرد,17,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D8%AF%DB%8C%D9%88%D8%A7%D8%B1%D9%87_%D8%A2%D8%AA%D8%B4_%D9%84%D8%A7%DB%8C%D9%87_%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%AF,Application firewall,Computer science,Computer security,,https://en.wikipedia.org/wiki/Application_firewall
متن‌باز,16,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D9%85%D8%AA%D9%86%E2%80%8C%D8%A8%D8%A7%D8%B2,Open source,Computer science,Computer security,,https://en.wikipedia.org/wiki/Open_source
مسدود کردن وی‌پی‌ان,17,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%AF%D9%88%D8%AF_%DA%A9%D8%B1%D8%AF%D9%86_%D9%88%DB%8C%E2%80%8C%D9%BE%DB%8C%E2%80%8C%D8%A7%D9%86,VPN blocking,Computer science,Computer security,,https://en.wikipedia.org/wiki/VPN_blocking
ویروس رایانه‌ای,53,علوم رایانه,امنیت رایانه‌ای,,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D8%B1%D9%88%D8%B3_%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C,Computer virus,Computer science,Computer security,,https://en.wikipedia.org/wiki/Computer_virus
آزمون تورینگ,40,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D9%85%D9%88%D9%86_%D8%AA%D9%88%D8%B1%DB%8C%D9%86%DA%AF,Turing test,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Turing_test
آلفاگو,21,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%A2%D9%84%D9%81%D8%A7%DA%AF%D9%88,AlphaGo,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/AlphaGo
استدلال عقلانی,20,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%AF%D9%84%D8%A7%D9%84_%D8%B9%D9%82%D9%84%D8%A7%D9%86%DB%8C,Commonsense reasoning,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Commonsense_reasoning
پیچیدگی نمونه,23,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%DA%86%DB%8C%D8%AF%DA%AF%DB%8C_%D9%86%D9%85%D9%88%D9%86%D9%87,Sample complexity,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Sample_complexity
تاثیر هوش مصنوعی در محل کار,34,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%AB%DB%8C%D8%B1_%D9%87%D9%88%D8%B4_%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C_%D8%AF%D8%B1_%D9%85%D8%AD%D9%84_%DA%A9%D8%A7%D8%B1,Workplace impact of artificial intelligence,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Workplace_impact_of_artificial_intelligence
جی‌پی‌تی-۳,19,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%AC%DB%8C%E2%80%8C%D9%BE%DB%8C%E2%80%8C%D8%AA%DB%8C-%DB%B3,GPT-3,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/GPT-3
درخت بازی,22,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%D8%AE%D8%AA_%D8%A8%D8%A7%D8%B2%DB%8C,Game tree,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Game_tree
درخت رفتار (هوش مصنوعی، رباتیک و کنترل),19,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%D8%AE%D8%AA_%D8%B1%D9%81%D8%AA%D8%A7%D8%B1_(%D9%87%D9%88%D8%B4_%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C%D8%8C_%D8%B1%D8%A8%D8%A7%D8%AA%DB%8C%DA%A9_%D9%88_%DA%A9%D9%86%D8%AA%D8%B1%D9%84),"Behavior tree (artificial intelligence, robotics and control)",Computer science,Artificial intelligence,,"https://en.wikipedia.org/wiki/Behavior_tree_(artificial_intelligence,_robotics_and_control)"
دید ماشینی,15,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%AF%DB%8C%D8%AF_%D9%85%D8%A7%D8%B4%DB%8C%D9%86%DB%8C,Machine vision,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Machine_vision
رایانش احساسی,55,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D8%B4_%D8%A7%D8%AD%D8%B3%D8%A7%D8%B3%DB%8C,Affective computing,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Affective_computing
زمان‌بندی و برنامه‌ریزی خودکار,17,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%B2%D9%85%D8%A7%D9%86%E2%80%8C%D8%A8%D9%86%D8%AF%DB%8C_%D9%88_%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87%E2%80%8C%D8%B1%DB%8C%D8%B2%DB%8C_%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1,Automated planning and scheduling,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Automated_planning_and_scheduling
سامانه استدلال,18,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87_%D8%A7%D8%B3%D8%AA%D8%AF%D9%84%D8%A7%D9%84,Reasoning system,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Reasoning_system
سامانه خبره,30,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87_%D8%AE%D8%A8%D8%B1%D9%87,Expert system,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Expert_system
شبکه عصبی بازگشتی,33,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%DA%A9%D9%87_%D8%B9%D8%B5%D8%A8%DB%8C_%D8%A8%D8%A7%D8%B2%DA%AF%D8%B4%D8%AA%DB%8C,Recurrent neural network,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Recurrent_neural_network
شبکه‌های خودمختار یا خودکار,40,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%DA%A9%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%AE%D9%88%D8%AF%D9%85%D8%AE%D8%AA%D8%A7%D8%B1_%DB%8C%D8%A7_%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1,Autonomic networking,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Autonomic_networking
طبقه‌بندی تصاویر متنی,20,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D8%B7%D8%A8%D9%82%D9%87%E2%80%8C%D8%A8%D9%86%D8%AF%DB%8C_%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1_%D9%85%D8%AA%D9%86%DB%8C,Contextual image classification,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Contextual_image_classification
فلسفه هوش مصنوعی,27,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D9%81%D9%84%D8%B3%D9%81%D9%87_%D9%87%D9%88%D8%B4_%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C,Philosophy of artificial intelligence,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Philosophy_of_artificial_intelligence
کاربردهای هوش مصنوعی,70,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%AF%D9%87%D8%A7%DB%8C_%D9%87%D9%88%D8%B4_%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C,Applications of artificial intelligence,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Applications_of_artificial_intelligence
گوگل,68,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%DA%AF%D9%84,Google,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Google
لیسپ,18,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D8%B3%D9%BE,Lisp (programming language),Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Lisp_(programming_language)
ماشین بردار پشتیبانی,24,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B4%DB%8C%D9%86_%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1_%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C,Support vector machine,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Support_vector_machine
مسابقه تسلیحاتی هوش مصنوعی,26,علوم رایانه,هوش مصنوعی,,https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D9%87_%D8%AA%D8%B3%D9%84%DB%8C%D8%AD%D8%A7%D8%AA%DB%8C_%D9%87%D9%88%D8%B4_%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C,Artificial intelligence arms race,Computer science,Artificial intelligence,,https://en.wikipedia.org/wiki/Artificial_intelligence_arms_race
